page,project,url,wikilink
Impactos causados pela pandemia de COVID-19 nos jogos eletrônicos,pt.wikipedia,https://pt.wikipedia.org/wiki/Impactos_causados_pela_pandemia_de_COVID-19_nos_jogos_eletr%C3%B4nicos,[[pt:Impactos causados pela pandemia de COVID-19 nos jogos eletrônicos
2019冠状病毒病疫情对电子游戏产业的影响,zh.wikipedia,https://zh.wikipedia.org/wiki/2019%E5%86%A0%E7%8A%B6%E7%97%85%E6%AF%92%E7%97%85%E7%96%AB%E6%83%85%E5%AF%B9%E7%94%B5%E5%AD%90%E6%B8%B8%E6%88%8F%E4%BA%A7%E4%B8%9A%E7%9A%84%E5%BD%B1%E5%93%8D,[[zh:2019冠状病毒病疫情对电子游戏产业的影响
中央应对新型冠状病毒肺炎疫情工作领导小组,zh.wikipedia,https://zh.wikipedia.org/wiki/%E4%B8%AD%E5%A4%AE%E5%BA%94%E5%AF%B9%E6%96%B0%E5%9E%8B%E5%86%A0%E7%8A%B6%E7%97%85%E6%AF%92%E8%82%BA%E7%82%8E%E7%96%AB%E6%83%85%E5%B7%A5%E4%BD%9C%E9%A2%86%E5%AF%BC%E5%B0%8F%E7%BB%84,[[zh:中央应对新型冠状病毒肺炎疫情工作领导小组
احتجاجات على الاستجابات لوباء COVID-19,ar.wikipedia,https://ar.wikipedia.org/wiki/%D8%A7%D8%AD%D8%AA%D8%AC%D8%A7%D8%AC%D8%A7%D8%AA_%D8%B9%D9%84%D9%89_%D8%A7%D9%84%D8%A7%D8%B3%D8%AA%D8%AC%D8%A7%D8%A8%D8%A7%D8%AA_%D9%84%D9%88%D8%A8%D8%A7%D8%A1_COVID-19,[[ar:احتجاجات على الاستجابات لوباء COVID-19
Protests over responses to the COVID-19 pandemic,en.wikipedia,https://en.wikipedia.org/wiki/Protests_over_responses_to_the_COVID-19_pandemic,[[en:Protests over responses to the COVID-19 pandemic
Protestas contra la cuarentena por la pandemia de enfermedad por coronavirus de 2019-2020,es.wikipedia,https://es.wikipedia.org/wiki/Protestas_contra_la_cuarentena_por_la_pandemia_de_enfermedad_por_coronavirus_de_2019-2020,[[es:Protestas contra la cuarentena por la pandemia de enfermedad por coronavirus de 2019-2020
Protestos contra respostas à pandemia de COVID-19,pt.wikipedia,https://pt.wikipedia.org/wiki/Protestos_contra_respostas_%C3%A0_pandemia_de_COVID-19,[[pt:Protestos contra respostas à pandemia de COVID-19
Протесты против карантина (2020),ru.wikipedia,https://ru.wikipedia.org/wiki/%D0%9F%D1%80%D0%BE%D1%82%D0%B5%D1%81%D1%82%D1%8B_%D0%BF%D1%80%D0%BE%D1%82%D0%B8%D0%B2_%D0%BA%D0%B0%D1%80%D0%B0%D0%BD%D1%82%D0%B8%D0%BD%D0%B0_(2020),[[ru:Протесты против карантина (2020)
對2019冠狀病毒病防疫措施的反抗,zh.wikipedia,https://zh.wikipedia.org/wiki/%E5%B0%8D2019%E5%86%A0%E7%8B%80%E7%97%85%E6%AF%92%E7%97%85%E9%98%B2%E7%96%AB%E6%8E%AA%E6%96%BD%E7%9A%84%E5%8F%8D%E6%8A%97,[[zh:對2019冠狀病毒病防疫措施的反抗
جائحة فيروس كورونا في إريتريا 2020,ar.wikipedia,https://ar.wikipedia.org/wiki/%D8%AC%D8%A7%D8%A6%D8%AD%D8%A9_%D9%81%D9%8A%D8%B1%D9%88%D8%B3_%D9%83%D9%88%D8%B1%D9%88%D9%86%D8%A7_%D9%81%D9%8A_%D8%A5%D8%B1%D9%8A%D8%AA%D8%B1%D9%8A%D8%A7_2020,[[ar:جائحة فيروس كورونا في إريتريا 2020
COVID-19-Pandemie in Eritrea,de.wikipedia,https://de.wikipedia.org/wiki/COVID-19-Pandemie_in_Eritrea,[[de:COVID-19-Pandemie in Eritrea
COVID-19 pandemic in Eritrea,en.wikipedia,https://en.wikipedia.org/wiki/COVID-19_pandemic_in_Eritrea,[[en:COVID-19 pandemic in Eritrea
התפרצות נגיף הקורונה באריתריאה,he.wikipedia,https://he.wikipedia.org/wiki/%D7%94%D7%AA%D7%A4%D7%A8%D7%A6%D7%95%D7%AA_%D7%A0%D7%92%D7%99%D7%A3_%D7%94%D7%A7%D7%95%D7%A8%D7%95%D7%A0%D7%94_%D7%91%D7%90%D7%A8%D7%99%D7%AA%D7%A8%D7%99%D7%90%D7%94,[[he:התפרצות נגיף הקורונה באריתריאה
에리트레아의 코로나바이러스감염증-19 범유행,ko.wikipedia,https://ko.wikipedia.org/wiki/%EC%97%90%EB%A6%AC%ED%8A%B8%EB%A0%88%EC%95%84%EC%9D%98_%EC%BD%94%EB%A1%9C%EB%82%98%EB%B0%94%EC%9D%B4%EB%9F%AC%EC%8A%A4%EA%B0%90%EC%97%BC%EC%A6%9D-19_%EB%B2%94%EC%9C%A0%ED%96%89,[[ko:에리트레아의 코로나바이러스감염증-19 범유행
Pandemia de COVID-19 na Eritreia,pt.wikipedia,https://pt.wikipedia.org/wiki/Pandemia_de_COVID-19_na_Eritreia,[[pt:Pandemia de COVID-19 na Eritreia
Коронавірусна хвороба 2019 в Еритреї,uk.wikipedia,https://uk.wikipedia.org/wiki/%D0%9A%D0%BE%D1%80%D0%BE%D0%BD%D0%B0%D0%B2%D1%96%D1%80%D1%83%D1%81%D0%BD%D0%B0_%D1%85%D0%B2%D0%BE%D1%80%D0%BE%D0%B1%D0%B0_2019_%D0%B2_%D0%95%D1%80%D0%B8%D1%82%D1%80%D0%B5%D1%97,[[uk:Коронавірусна хвороба 2019 в Еритреї
Eritreyada COVID-19 pandemiyasi,uz.wikipedia,https://uz.wikipedia.org/wiki/Eritreyada_COVID-19_pandemiyasi,[[uz:Eritreyada COVID-19 pandemiyasi
جائحة فيروس كورونا في فلسطين 2020,ar.wikipedia,https://ar.wikipedia.org/wiki/%D8%AC%D8%A7%D8%A6%D8%AD%D8%A9_%D9%81%D9%8A%D8%B1%D9%88%D8%B3_%D9%83%D9%88%D8%B1%D9%88%D9%86%D8%A7_%D9%81%D9%8A_%D9%81%D9%84%D8%B3%D8%B7%D9%8A%D9%86_2020,[[ar:جائحة فيروس كورونا في فلسطين 2020
COVID-19-Pandemie in den palästinensischen Autonomiegebieten,de.wikipedia,https://de.wikipedia.org/wiki/COVID-19-Pandemie_in_den_pal%C3%A4stinensischen_Autonomiegebieten,[[de:COVID-19-Pandemie in den palästinensischen Autonomiegebieten
COVID-19 pandemic in the State of Palestine,en.wikipedia,https://en.wikipedia.org/wiki/COVID-19_pandemic_in_the_State_of_Palestine,[[en:COVID-19 pandemic in the State of Palestine
התפרצות נגיף הקורונה בשטחי הרשות הפלסטינית,he.wikipedia,https://he.wikipedia.org/wiki/%D7%94%D7%AA%D7%A4%D7%A8%D7%A6%D7%95%D7%AA_%D7%A0%D7%92%D7%99%D7%A3_%D7%94%D7%A7%D7%95%D7%A8%D7%95%D7%A0%D7%94_%D7%91%D7%A9%D7%98%D7%97%D7%99_%D7%94%D7%A8%D7%A9%D7%95%D7%AA_%D7%94%D7%A4%D7%9C%D7%A1%D7%98%D7%99%D7%A0%D7%99%D7%AA,[[he:התפרצות נגיף הקורונה בשטחי הרשות הפלסטינית
팔레스타인의 코로나바이러스감염증-19 범유행,ko.wikipedia,https://ko.wikipedia.org/wiki/%ED%8C%94%EB%A0%88%EC%8A%A4%ED%83%80%EC%9D%B8%EC%9D%98_%EC%BD%94%EB%A1%9C%EB%82%98%EB%B0%94%EC%9D%B4%EB%9F%AC%EC%8A%A4%EA%B0%90%EC%97%BC%EC%A6%9D-19_%EB%B2%94%EC%9C%A0%ED%96%89,[[ko:팔레스타인의 코로나바이러스감염증-19 범유행
Pandemik COVID-19 di Palestin,ms.wikipedia,https://ms.wikipedia.org/wiki/Pandemik_COVID-19_di_Palestin,[[ms:Pandemik COVID-19 di Palestin
Pandemia de COVID-19 na Palestina,pt.wikipedia,https://pt.wikipedia.org/wiki/Pandemia_de_COVID-19_na_Palestina,[[pt:Pandemia de COVID-19 na Palestina
Filistin'de COVID-19 pandemisi,tr.wikipedia,https://tr.wikipedia.org/wiki/Filistin%27de_COVID-19_pandemisi,[[tr:Filistin'de COVID-19 pandemisi
Falastinda COVID-19 pandemiyasi,uz.wikipedia,https://uz.wikipedia.org/wiki/Falastinda_COVID-19_pandemiyasi,[[uz:Falastinda COVID-19 pandemiyasi
Institute for Health Metrics and Evaluation COVID model,en.wikipedia,https://en.wikipedia.org/wiki/Institute_for_Health_Metrics_and_Evaluation_COVID_model,[[en:Institute for Health Metrics and Evaluation COVID model
جائحة فيروس كورونا في بورتوريكو 2020,ar.wikipedia,https://ar.wikipedia.org/wiki/%D8%AC%D8%A7%D8%A6%D8%AD%D8%A9_%D9%81%D9%8A%D8%B1%D9%88%D8%B3_%D9%83%D9%88%D8%B1%D9%88%D9%86%D8%A7_%D9%81%D9%8A_%D8%A8%D9%88%D8%B1%D8%AA%D9%88%D8%B1%D9%8A%D9%83%D9%88_2020,[[ar:جائحة فيروس كورونا في بورتوريكو 2020
COVID-19 pandemic in Puerto Rico,en.wikipedia,https://en.wikipedia.org/wiki/COVID-19_pandemic_in_Puerto_Rico,[[en:COVID-19 pandemic in Puerto Rico
Pandemia de enfermedad por coronavirus de 2020 en Puerto Rico,es.wikipedia,https://es.wikipedia.org/wiki/Pandemia_de_enfermedad_por_coronavirus_de_2020_en_Puerto_Rico,[[es:Pandemia de enfermedad por coronavirus de 2020 en Puerto Rico
Pandemi maladi kowonaviris an 2020 nan Pòtoriko,ht.wikipedia,https://ht.wikipedia.org/wiki/Pandemi_maladi_kowonaviris_an_2020_nan_P%C3%B2toriko,[[ht:Pandemi maladi kowonaviris an 2020 nan Pòtoriko
푸에르토리코의 코로나바이러스감염증-19 범유행,ko.wikipedia,https://ko.wikipedia.org/wiki/%ED%91%B8%EC%97%90%EB%A5%B4%ED%86%A0%EB%A6%AC%EC%BD%94%EC%9D%98_%EC%BD%94%EB%A1%9C%EB%82%98%EB%B0%94%EC%9D%B4%EB%9F%AC%EC%8A%A4%EA%B0%90%EC%97%BC%EC%A6%9D-19_%EB%B2%94%EC%9C%A0%ED%96%89,[[ko:푸에르토리코의 코로나바이러스감염증-19 범유행
COVID-19 pandemic in Madhya Pradesh,en.wikipedia,https://en.wikipedia.org/wiki/COVID-19_pandemic_in_Madhya_Pradesh,[[en:COVID-19 pandemic in Madhya Pradesh
"२०२० मध्य प्रदेश, भारत में कोरोनावायरस महामारी",hi.wikipedia,"https://hi.wikipedia.org/wiki/%E0%A5%A8%E0%A5%A6%E0%A5%A8%E0%A5%A6_%E0%A4%AE%E0%A4%A7%E0%A5%8D%E0%A4%AF_%E0%A4%AA%E0%A5%8D%E0%A4%B0%E0%A4%A6%E0%A5%87%E0%A4%B6,_%E0%A4%AD%E0%A4%BE%E0%A4%B0%E0%A4%A4_%E0%A4%AE%E0%A5%87%E0%A4%82_%E0%A4%95%E0%A5%8B%E0%A4%B0%E0%A5%8B%E0%A4%A8%E0%A4%BE%E0%A4%B5%E0%A4%BE%E0%A4%AF%E0%A4%B0%E0%A4%B8_%E0%A4%AE%E0%A4%B9%E0%A4%BE%E0%A4%AE%E0%A4%BE%E0%A4%B0%E0%A5%80","[[hi:२०२० मध्य प्रदेश, भारत में कोरोनावायरस महामारी|२०२० मध्य प्रदेश, भारत में कोरोनावायरस महामारी]]"
മധ്യപ്രദേശിലെ കൊറോണ വൈറസ് ബാധ 2020,ml.wikipedia,https://ml.wikipedia.org/wiki/%E0%B4%AE%E0%B4%A7%E0%B5%8D%E0%B4%AF%E0%B4%AA%E0%B5%8D%E0%B4%B0%E0%B4%A6%E0%B5%87%E0%B4%B6%E0%B4%BF%E0%B4%B2%E0%B5%86_%E0%B4%95%E0%B5%8A%E0%B4%B1%E0%B5%8B%E0%B4%A3_%E0%B4%B5%E0%B5%88%E0%B4%B1%E0%B4%B8%E0%B5%8D_%E0%B4%AC%E0%B4%BE%E0%B4%A7_2020,[[ml:മധ്യപ്രദേശിലെ കൊറോണ വൈറസ് ബാധ 2020
ਮੱਧ ਪ੍ਰਦੇਸ਼ ਵਿੱਚ ਕੋਰੋਨਾਵਾਇਰਸ ਮਹਾਮਾਰੀ 2020,pa.wikipedia,https://pa.wikipedia.org/wiki/%E0%A8%AE%E0%A9%B1%E0%A8%A7_%E0%A8%AA%E0%A9%8D%E0%A8%B0%E0%A8%A6%E0%A9%87%E0%A8%B8%E0%A8%BC_%E0%A8%B5%E0%A8%BF%E0%A9%B1%E0%A8%9A_%E0%A8%95%E0%A9%8B%E0%A8%B0%E0%A9%8B%E0%A8%A8%E0%A8%BE%E0%A8%B5%E0%A8%BE%E0%A8%87%E0%A8%B0%E0%A8%B8_%E0%A8%AE%E0%A8%B9%E0%A8%BE%E0%A8%AE%E0%A8%BE%E0%A8%B0%E0%A9%80_2020,[[pa:ਮੱਧ ਪ੍ਰਦੇਸ਼ ਵਿੱਚ ਕੋਰੋਨਾਵਾਇਰਸ ਮਹਾਮਾਰੀ 2020
"Health Protection (Coronavirus, Restrictions) (England) Regulations 2020",en.wikipedia,"https://en.wikipedia.org/wiki/Health_Protection_(Coronavirus,_Restrictions)_(England)_Regulations_2020","[[en:Health Protection (Coronavirus, Restrictions) (England) Regulations 2020|Health Protection (Coronavirus, Restrictions) (England) Regulations 2020]]"
جائحة فيروس كورونا في أفغانستان 2020,ar.wikipedia,https://ar.wikipedia.org/wiki/%D8%AC%D8%A7%D8%A6%D8%AD%D8%A9_%D9%81%D9%8A%D8%B1%D9%88%D8%B3_%D9%83%D9%88%D8%B1%D9%88%D9%86%D8%A7_%D9%81%D9%8A_%D8%A3%D9%81%D8%BA%D8%A7%D9%86%D8%B3%D8%AA%D8%A7%D9%86_2020,[[ar:جائحة فيروس كورونا في أفغانستان 2020
COVID-19-Pandemie in Afghanistan,de.wikipedia,https://de.wikipedia.org/wiki/COVID-19-Pandemie_in_Afghanistan,[[de:COVID-19-Pandemie in Afghanistan
COVID-19 pandemic in Afghanistan,en.wikipedia,https://en.wikipedia.org/wiki/COVID-19_pandemic_in_Afghanistan,[[en:COVID-19 pandemic in Afghanistan
دنیاگیری کروناویروس در افغانستان,fa.wikipedia,https://fa.wikipedia.org/wiki/%D8%AF%D9%86%DB%8C%D8%A7%DA%AF%DB%8C%D8%B1%DB%8C_%DA%A9%D8%B1%D9%88%D9%86%D8%A7%D9%88%DB%8C%D8%B1%D9%88%D8%B3_%D8%AF%D8%B1_%D8%A7%D9%81%D8%BA%D8%A7%D9%86%D8%B3%D8%AA%D8%A7%D9%86,[[fa:دنیاگیری کروناویروس در افغانستان
아프가니스탄의 코로나바이러스감염증-19 범유행,ko.wikipedia,https://ko.wikipedia.org/wiki/%EC%95%84%ED%94%84%EA%B0%80%EB%8B%88%EC%8A%A4%ED%83%84%EC%9D%98_%EC%BD%94%EB%A1%9C%EB%82%98%EB%B0%94%EC%9D%B4%EB%9F%AC%EC%8A%A4%EA%B0%90%EC%97%BC%EC%A6%9D-19_%EB%B2%94%EC%9C%A0%ED%96%89,[[ko:아프가니스탄의 코로나바이러스감염증-19 범유행
Pandemia COVID-19 w Afganistanie,pl.wikipedia,https://pl.wikipedia.org/wiki/Pandemia_COVID-19_w_Afganistanie,[[pl:Pandemia COVID-19 w Afganistanie
Pandemia de COVID-19 no Afeganistão,pt.wikipedia,https://pt.wikipedia.org/wiki/Pandemia_de_COVID-19_no_Afeganist%C3%A3o,[[pt:Pandemia de COVID-19 no Afeganistão
Распространение COVID-19 в Афганистане,ru.wikipedia,https://ru.wikipedia.org/wiki/%D0%A0%D0%B0%D1%81%D0%BF%D1%80%D0%BE%D1%81%D1%82%D1%80%D0%B0%D0%BD%D0%B5%D0%BD%D0%B8%D0%B5_COVID-19_%D0%B2_%D0%90%D1%84%D0%B3%D0%B0%D0%BD%D0%B8%D1%81%D1%82%D0%B0%D0%BD%D0%B5,[[ru:Распространение COVID-19 в Афганистане
Afgʻonistonda COVID-19 pandemiyasi,uz.wikipedia,https://uz.wikipedia.org/wiki/Afg%CA%BBonistonda_COVID-19_pandemiyasi,[[uz:Afgʻonistonda COVID-19 pandemiyasi
Đại dịch COVID-19 tại Afghanistan,vi.wikipedia,https://vi.wikipedia.org/wiki/%C4%90%E1%BA%A1i_d%E1%BB%8Bch_COVID-19_t%E1%BA%A1i_Afghanistan,[[vi:Đại dịch COVID-19 tại Afghanistan
Распространение COVID-19 в Удмуртии,ru.wikipedia,https://ru.wikipedia.org/wiki/%D0%A0%D0%B0%D1%81%D0%BF%D1%80%D0%BE%D1%81%D1%82%D1%80%D0%B0%D0%BD%D0%B5%D0%BD%D0%B8%D0%B5_COVID-19_%D0%B2_%D0%A3%D0%B4%D0%BC%D1%83%D1%80%D1%82%D0%B8%D0%B8,[[ru:Распространение COVID-19 в Удмуртии
COVID-19-лэн Удмуртияын вӧлмемез,udm.wikipedia,https://udm.wikipedia.org/wiki/COVID-19-%D0%BB%D1%8D%D0%BD_%D0%A3%D0%B4%D0%BC%D1%83%D1%80%D1%82%D0%B8%D1%8F%D1%8B%D0%BD_%D0%B2%D3%A7%D0%BB%D0%BC%D0%B5%D0%BC%D0%B5%D0%B7,[[udm:COVID-19-лэн Удмуртияын вӧлмемез
تأثير جائحة كورونا 2019-20 على التلفزيون,ar.wikipedia,https://ar.wikipedia.org/wiki/%D8%AA%D8%A3%D8%AB%D9%8A%D8%B1_%D8%AC%D8%A7%D8%A6%D8%AD%D8%A9_%D9%83%D9%88%D8%B1%D9%88%D9%86%D8%A7_2019-20_%D8%B9%D9%84%D9%89_%D8%A7%D9%84%D8%AA%D9%84%D9%81%D8%B2%D9%8A%D9%88%D9%86,[[ar:تأثير جائحة كورونا 2019-20 على التلفزيون
Impact of the COVID-19 pandemic on television,en.wikipedia,https://en.wikipedia.org/wiki/Impact_of_the_COVID-19_pandemic_on_television,[[en:Impact of the COVID-19 pandemic on television
Dampak pandemi koronavirus 2019–2020 terhadap pertelevisian,id.wikipedia,https://id.wikipedia.org/wiki/Dampak_pandemi_koronavirus_2019%E2%80%932020_terhadap_pertelevisian,[[id:Dampak pandemi koronavirus 2019–2020 terhadap pertelevisian
Impactos da pandemia de COVID-19 na televisão,pt.wikipedia,https://pt.wikipedia.org/wiki/Impactos_da_pandemia_de_COVID-19_na_televis%C3%A3o,[[pt:Impactos da pandemia de COVID-19 na televisão
Ảnh hưởng của đại dịch COVID-19 đối với truyền hình,vi.wikipedia,https://vi.wikipedia.org/wiki/%E1%BA%A2nh_h%C6%B0%E1%BB%9Fng_c%E1%BB%A7a_%C4%91%E1%BA%A1i_d%E1%BB%8Bch_COVID-19_%C4%91%E1%BB%91i_v%E1%BB%9Bi_truy%E1%BB%81n_h%C3%ACnh,[[vi:Ảnh hưởng của đại dịch COVID-19 đối với truyền hình
2019冠状病毒病疫情对电视业的影响,zh.wikipedia,https://zh.wikipedia.org/wiki/2019%E5%86%A0%E7%8A%B6%E7%97%85%E6%AF%92%E7%97%85%E7%96%AB%E6%83%85%E5%AF%B9%E7%94%B5%E8%A7%86%E4%B8%9A%E7%9A%84%E5%BD%B1%E5%93%8D,[[zh:2019冠状病毒病疫情对电视业的影响
جائحة فيروس كورونا في الفاتيكان 2020,ar.wikipedia,https://ar.wikipedia.org/wiki/%D8%AC%D8%A7%D8%A6%D8%AD%D8%A9_%D9%81%D9%8A%D8%B1%D9%88%D8%B3_%D9%83%D9%88%D8%B1%D9%88%D9%86%D8%A7_%D9%81%D9%8A_%D8%A7%D9%84%D9%81%D8%A7%D8%AA%D9%8A%D9%83%D8%A7%D9%86_2020,[[ar:جائحة فيروس كورونا في الفاتيكان 2020
Распаўсюджванне COVID-19 у Ватыкане,be.wikipedia,https://be.wikipedia.org/wiki/%D0%A0%D0%B0%D1%81%D0%BF%D0%B0%D1%9E%D1%81%D1%8E%D0%B4%D0%B6%D0%B2%D0%B0%D0%BD%D0%BD%D0%B5_COVID-19_%D1%83_%D0%92%D0%B0%D1%82%D1%8B%D0%BA%D0%B0%D0%BD%D0%B5,[[be:Распаўсюджванне COVID-19 у Ватыкане
Pandèmia per coronavirus de 2020 a la Ciutat del Vaticà,ca.wikipedia,https://ca.wikipedia.org/wiki/Pand%C3%A8mia_per_coronavirus_de_2020_a_la_Ciutat_del_Vatic%C3%A0,[[ca:Pandèmia per coronavirus de 2020 a la Ciutat del Vaticà
Pandemie covidu-19 ve Vatikánu,cs.wikipedia,https://cs.wikipedia.org/wiki/Pandemie_covidu-19_ve_Vatik%C3%A1nu,[[cs:Pandemie covidu-19 ve Vatikánu
COVID-19-Pandemie in der Vatikanstadt,de.wikipedia,https://de.wikipedia.org/wiki/COVID-19-Pandemie_in_der_Vatikanstadt,[[de:COVID-19-Pandemie in der Vatikanstadt
Πανδημία του κορονοϊού στο Βατικανό το 2020,el.wikipedia,https://el.wikipedia.org/wiki/%CE%A0%CE%B1%CE%BD%CE%B4%CE%B7%CE%BC%CE%AF%CE%B1_%CF%84%CE%BF%CF%85_%CE%BA%CE%BF%CF%81%CE%BF%CE%BD%CE%BF%CF%8A%CE%BF%CF%8D_%CF%83%CF%84%CE%BF_%CE%92%CE%B1%CF%84%CE%B9%CE%BA%CE%B1%CE%BD%CF%8C_%CF%84%CE%BF_2020,[[el:Πανδημία του κορονοϊού στο Βατικανό το 2020
COVID-19 pandemic in Vatican City,en.wikipedia,https://en.wikipedia.org/wiki/COVID-19_pandemic_in_Vatican_City,[[en:COVID-19 pandemic in Vatican City
Pandemia de enfermedad por coronavirus de 2020 en Ciudad del Vaticano,es.wikipedia,https://es.wikipedia.org/wiki/Pandemia_de_enfermedad_por_coronavirus_de_2020_en_Ciudad_del_Vaticano,[[es:Pandemia de enfermedad por coronavirus de 2020 en Ciudad del Vaticano
Pandémie de Covid-19 au Vatican,fr.wikipedia,https://fr.wikipedia.org/wiki/Pand%C3%A9mie_de_Covid-19_au_Vatican,[[fr:Pandémie de Covid-19 au Vatican
התפרצות נגיף הקורונה בקריית הוותיקן,he.wikipedia,https://he.wikipedia.org/wiki/%D7%94%D7%AA%D7%A4%D7%A8%D7%A6%D7%95%D7%AA_%D7%A0%D7%92%D7%99%D7%A3_%D7%94%D7%A7%D7%95%D7%A8%D7%95%D7%A0%D7%94_%D7%91%D7%A7%D7%A8%D7%99%D7%99%D7%AA_%D7%94%D7%95%D7%95%D7%AA%D7%99%D7%A7%D7%9F,[[he:התפרצות נגיף הקורונה בקריית הוותיקן
Pandemia di COVID-19 del 2020 nella Città del Vaticano,it.wikipedia,https://it.wikipedia.org/wiki/Pandemia_di_COVID-19_del_2020_nella_Citt%C3%A0_del_Vaticano,[[it:Pandemia di COVID-19 del 2020 nella Città del Vaticano
바티칸 시국의 코로나바이러스감염증-19 범유행,ko.wikipedia,https://ko.wikipedia.org/wiki/%EB%B0%94%ED%8B%B0%EC%B9%B8_%EC%8B%9C%EA%B5%AD%EC%9D%98_%EC%BD%94%EB%A1%9C%EB%82%98%EB%B0%94%EC%9D%B4%EB%9F%AC%EC%8A%A4%EA%B0%90%EC%97%BC%EC%A6%9D-19_%EB%B2%94%EC%9C%A0%ED%96%89,[[ko:바티칸 시국의 코로나바이러스감염증-19 범유행
Pandemik COVID-19 di Kota Vatikan,ms.wikipedia,https://ms.wikipedia.org/wiki/Pandemik_COVID-19_di_Kota_Vatikan,[[ms:Pandemik COVID-19 di Kota Vatikan
Pandemia COVID-19 w Watykanie,pl.wikipedia,https://pl.wikipedia.org/wiki/Pandemia_COVID-19_w_Watykanie,[[pl:Pandemia COVID-19 w Watykanie
Pandemia de COVID-19 no Vaticano,pt.wikipedia,https://pt.wikipedia.org/wiki/Pandemia_de_COVID-19_no_Vaticano,[[pt:Pandemia de COVID-19 no Vaticano
Распространение COVID-19 в Ватикане,ru.wikipedia,https://ru.wikipedia.org/wiki/%D0%A0%D0%B0%D1%81%D0%BF%D1%80%D0%BE%D1%81%D1%82%D1%80%D0%B0%D0%BD%D0%B5%D0%BD%D0%B8%D0%B5_COVID-19_%D0%B2_%D0%92%D0%B0%D1%82%D0%B8%D0%BA%D0%B0%D0%BD%D0%B5,[[ru:Распространение COVID-19 в Ватикане
Vatikan'da COVID-19 pandemisi,tr.wikipedia,https://tr.wikipedia.org/wiki/Vatikan%27da_COVID-19_pandemisi,[[tr:Vatikan'da COVID-19 pandemisi
Коронавірусна хвороба 2019 у Ватикані,uk.wikipedia,https://uk.wikipedia.org/wiki/%D0%9A%D0%BE%D1%80%D0%BE%D0%BD%D0%B0%D0%B2%D1%96%D1%80%D1%83%D1%81%D0%BD%D0%B0_%D1%85%D0%B2%D0%BE%D1%80%D0%BE%D0%B1%D0%B0_2019_%D1%83_%D0%92%D0%B0%D1%82%D0%B8%D0%BA%D0%B0%D0%BD%D1%96,[[uk:Коронавірусна хвороба 2019 у Ватикані
Vatikan shahrida COVID-19 pandemiyasi,uz.wikipedia,https://uz.wikipedia.org/wiki/Vatikan_shahrida_COVID-19_pandemiyasi,[[uz:Vatikan shahrida COVID-19 pandemiyasi
Đại dịch COVID-19 tại Thành Vatican,vi.wikipedia,https://vi.wikipedia.org/wiki/%C4%90%E1%BA%A1i_d%E1%BB%8Bch_COVID-19_t%E1%BA%A1i_Th%C3%A0nh_Vatican,[[vi:Đại dịch COVID-19 tại Thành Vatican
2019冠状病毒病梵蒂冈疫情,zh.wikipedia,https://zh.wikipedia.org/wiki/2019%E5%86%A0%E7%8A%B6%E7%97%85%E6%AF%92%E7%97%85%E6%A2%B5%E8%92%82%E5%86%88%E7%96%AB%E6%83%85,[[zh:2019冠状病毒病梵蒂冈疫情
أثر جائحة فيروس كورونا على الرياضة 2019-20,ar.wikipedia,https://ar.wikipedia.org/wiki/%D8%A3%D8%AB%D8%B1_%D8%AC%D8%A7%D8%A6%D8%AD%D8%A9_%D9%81%D9%8A%D8%B1%D9%88%D8%B3_%D9%83%D9%88%D8%B1%D9%88%D9%86%D8%A7_%D8%B9%D9%84%D9%89_%D8%A7%D9%84%D8%B1%D9%8A%D8%A7%D8%B6%D8%A9_2019-20,[[ar:أثر جائحة فيروس كورونا على الرياضة 2019-20
Impact of the COVID-19 pandemic on sports,en.wikipedia,https://en.wikipedia.org/wiki/Impact_of_the_COVID-19_pandemic_on_sports,[[en:Impact of the COVID-19 pandemic on sports
تأثیر دنیاگیری ۲۰–۲۰۱۹ کروناویروس بر ورزش,fa.wikipedia,https://fa.wikipedia.org/wiki/%D8%AA%D8%A3%D8%AB%DB%8C%D8%B1_%D8%AF%D9%86%DB%8C%D8%A7%DA%AF%DB%8C%D8%B1%DB%8C_%DB%B2%DB%B0%E2%80%93%DB%B2%DB%B0%DB%B1%DB%B9_%DA%A9%D8%B1%D9%88%D9%86%D8%A7%D9%88%DB%8C%D8%B1%D9%88%D8%B3_%D8%A8%D8%B1_%D9%88%D8%B1%D8%B2%D8%B4,[[fa:تأثیر دنیاگیری ۲۰–۲۰۱۹ کروناویروس بر ورزش
השפעת התפרצות נגיף הקורונה 2019–2020 על הספורט,he.wikipedia,https://he.wikipedia.org/wiki/%D7%94%D7%A9%D7%A4%D7%A2%D7%AA_%D7%94%D7%AA%D7%A4%D7%A8%D7%A6%D7%95%D7%AA_%D7%A0%D7%92%D7%99%D7%A3_%D7%94%D7%A7%D7%95%D7%A8%D7%95%D7%A0%D7%94_2019%E2%80%932020_%D7%A2%D7%9C_%D7%94%D7%A1%D7%A4%D7%95%D7%A8%D7%98,[[he:השפעת התפרצות נגיף הקורונה 2019–2020 על הספורט
